,year,week,date,day,time_of_day,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class,date-year,date-month,date-day,normalized_attendance
815,2017,10,10/9/2017,1,2,5,0,5,4,0,4,2,62,1,14,1,1,2017,10,9,0
816,2017,0,7/26/2017,4,2,5,0,4,26,0,4,2,97,1,47,2,1,2017,7,26,0
817,2017,8,9/20/2017,4,0,5,0,5,4,1,3,2,56,2,24,1,1,2017,9,20,0
818,2017,3,8/16/2017,4,2,5,0,5,28,0,2,2,72,1,18,1,1,2017,8,16,0
819,2017,7,9/12/2017,3,0,5,0,5,4,0,4,2,43,2,35,2,1,2017,9,12,0
820,2017,5,8/28/2017,1,1,5,0,4,26,0,4,2,97,1,29,1,1,2017,8,28,0
821,2017,5,8/29/2017,3,0,5,0,5,4,0,4,2,43,2,38,2,1,2017,8,29,0
822,2017,7,9/11/2017,1,0,5,0,5,28,0,2,2,72,1,21,1,1,2017,9,11,0
823,2017,10,10/10/2017,3,0,5,0,5,4,0,4,2,43,2,39,2,1,2017,10,10,0
824,2017,10,10/10/2017,3,0,5,0,5,4,0,4,2,36,1,12,1,1,2017,10,10,0
825,2017,6,9/6/2017,4,2,5,0,5,28,0,2,2,72,1,16,1,1,2017,9,6,0
826,2017,10,10/9/2017,1,1,5,0,4,26,0,4,2,97,1,19,1,1,2017,10,9,0
827,2017,2,8/8/2017,3,0,5,0,5,4,0,4,2,36,1,22,1,1,2017,8,8,0
828,2017,10,10/9/2017,1,2,5,0,4,26,0,4,2,61,2,16,1,1,2017,10,9,0
829,2017,11,10/19/2017,2,0,5,0,4,26,0,4,2,69,1,12,1,1,2017,10,19,0
830,2017,2,8/10/2017,2,2,5,0,0,29,0,4,2,61,2,60,3,1,2017,8,10,0
831,2017,10,10/12/2017,2,2,5,0,0,29,0,4,2,61,2,55,3,1,2017,10,12,0
832,2017,1,8/3/2017,2,2,5,0,0,29,0,4,2,61,2,60,3,1,2017,8,3,0
833,2017,2,8/7/2017,1,2,5,0,5,4,0,4,2,62,1,15,1,1,2017,8,7,0
834,2017,4,8/23/2017,4,2,5,0,4,26,0,4,2,97,1,42,2,1,2017,8,23,0
835,2017,11,10/20/2017,0,2,5,0,6,23,0,4,2,50,3,30,1,1,2017,10,20,0
836,2017,0,7/27/2017,2,2,5,0,0,29,0,4,2,61,2,56,3,1,2017,7,27,0
837,2017,6,9/5/2017,3,2,5,0,5,8,0,4,2,105,2,64,3,1,2017,9,5,0
838,2017,11,10/18/2017,4,1,5,0,0,10,0,4,2,39,2,26,1,1,2017,10,18,0
839,2017,2,8/10/2017,2,0,5,0,4,26,0,4,2,69,1,41,2,1,2017,8,10,0
840,2017,7,9/11/2017,1,2,5,0,4,26,0,4,2,61,2,21,1,1,2017,9,11,0
841,2017,1,8/2/2017,4,1,5,0,0,10,0,4,2,39,2,39,2,1,2017,8,2,1
842,2017,2,8/9/2017,4,0,5,2,2,25,0,4,2,69,1,13,1,1,2017,8,9,0
843,2017,10,10/11/2017,4,0,5,0,5,4,1,3,2,56,2,27,1,1,2017,10,11,0
844,2017,2,8/9/2017,4,2,5,0,4,26,0,4,2,97,1,35,2,1,2017,8,9,0
845,2017,5,8/28/2017,1,2,5,0,4,26,0,4,2,61,2,24,1,1,2017,8,28,0
846,2017,9,10/5/2017,2,2,5,0,0,29,0,4,2,61,2,55,3,1,2017,10,5,0
847,2017,7,9/13/2017,4,2,5,0,5,28,0,2,2,72,1,14,1,1,2017,9,13,0
848,2017,1,8/1/2017,3,2,5,0,5,8,0,4,2,105,2,84,3,1,2017,8,1,0
849,2017,10,10/9/2017,1,0,5,0,5,28,0,2,2,72,1,18,1,1,2017,10,9,0
850,2017,11,10/19/2017,2,0,5,0,4,26,0,4,2,69,1,12,1,1,2017,10,19,0
851,2017,5,8/30/2017,4,2,5,0,4,26,0,4,2,97,1,29,1,1,2017,8,30,0
852,2017,1,7/31/2017,1,0,5,0,5,28,0,2,2,72,1,30,1,1,2017,7,31,0
853,2017,2,8/10/2017,2,0,5,0,5,28,0,2,2,79,1,42,2,1,2017,8,10,0
854,2017,0,7/28/2017,0,2,5,0,6,23,0,4,2,50,3,31,1,1,2017,7,28,0
855,2017,5,8/29/2017,3,0,5,0,5,4,0,4,2,36,1,12,1,1,2017,8,29,0
856,2017,1,8/3/2017,2,0,5,0,4,26,0,4,2,69,1,44,2,1,2017,8,3,0
857,2017,10,10/11/2017,4,1,5,0,0,10,0,4,2,39,2,20,1,1,2017,10,11,0
858,2017,1,8/3/2017,2,0,5,0,5,28,0,2,2,79,1,34,2,1,2017,8,3,0
859,2017,8,9/21/2017,2,0,5,0,5,28,0,2,2,79,1,33,2,1,2017,9,21,0
860,2017,3,8/16/2017,4,1,5,0,0,10,0,4,2,39,2,36,2,1,2017,8,16,0
861,2017,0,7/26/2017,4,1,5,0,4,26,0,4,2,69,1,23,1,1,2017,7,26,0
862,2017,6,9/5/2017,3,0,5,0,5,4,0,4,2,43,2,41,2,1,2017,9,5,0
863,2017,11,10/18/2017,4,0,5,0,5,4,1,3,2,56,2,38,2,1,2017,10,18,0
864,2017,4,8/24/2017,2,0,5,0,5,28,0,2,2,79,1,29,1,1,2017,8,24,0
865,2017,1,8/3/2017,2,0,5,0,4,26,0,4,2,69,1,44,2,1,2017,8,3,0
866,2017,3,8/14/2017,1,0,5,0,5,28,0,2,2,72,1,30,1,1,2017,8,14,0
867,2017,11,10/18/2017,4,2,5,0,5,28,0,2,2,72,1,12,1,1,2017,10,18,0
868,2017,1,8/3/2017,2,0,5,0,0,10,0,4,0,74,1,73,3,1,2017,8,3,0
869,2017,8,9/21/2017,2,2,5,0,0,29,0,4,2,61,2,47,2,1,2017,9,21,0
870,2017,8,9/21/2017,2,0,5,0,0,10,0,4,0,74,1,57,3,1,2017,9,21,0
871,2017,5,8/28/2017,1,0,5,0,5,28,0,2,2,72,1,19,1,1,2017,8,28,0
872,2017,1,8/1/2017,3,0,5,0,5,4,0,4,2,43,2,36,2,1,2017,8,1,0
873,2017,11,10/19/2017,2,2,5,0,0,29,0,4,2,61,2,47,2,1,2017,10,19,0
874,2017,0,7/26/2017,4,0,5,0,5,4,1,3,2,56,2,43,2,1,2017,7,26,0
875,2017,2,8/10/2017,2,1,5,0,5,6,1,4,2,33,1,14,1,1,2017,8,10,0
876,2017,3,8/14/2017,1,1,5,0,4,26,0,4,2,97,1,34,2,1,2017,8,14,0
877,2017,2,8/10/2017,2,0,5,0,0,10,0,4,0,74,1,65,3,1,2017,8,10,0
878,2017,3,8/14/2017,1,2,5,0,4,26,0,4,2,61,2,17,1,1,2017,8,14,0
879,2017,11,10/18/2017,4,2,5,0,4,26,0,4,2,97,1,21,1,1,2017,10,18,0
880,2017,7,9/11/2017,1,1,5,0,4,26,0,4,2,97,1,33,2,1,2017,9,11,0
881,2017,4,8/24/2017,2,0,5,0,0,10,0,4,0,74,1,71,3,1,2017,8,24,0
882,2017,7,9/13/2017,4,1,5,0,0,10,0,4,2,39,2,28,1,1,2017,9,13,0
883,2017,6,9/5/2017,3,0,5,0,5,4,0,4,2,36,1,14,1,1,2017,9,5,0
884,2017,0,7/26/2017,4,1,5,0,0,10,0,4,2,39,2,34,2,1,2017,7,26,0
885,2017,8,9/20/2017,4,2,5,0,4,26,0,4,2,97,1,27,1,1,2017,9,20,0
886,2017,4,8/24/2017,2,2,5,0,0,29,0,4,2,61,2,52,3,1,2017,8,24,0
887,2017,8,9/20/2017,4,2,5,0,5,28,0,2,2,72,1,13,1,1,2017,9,20,0
888,2017,1,8/3/2017,2,1,5,0,5,6,1,4,2,33,1,20,1,1,2017,8,3,0
889,2017,4,8/23/2017,4,1,5,0,0,10,0,4,2,39,2,28,1,1,2017,8,23,0
890,2017,2,8/9/2017,4,0,5,0,5,4,1,3,2,56,2,47,2,1,2017,8,9,0
891,2017,4,8/23/2017,4,0,5,0,5,4,1,3,2,56,2,40,2,1,2017,8,23,0
892,2017,2,8/9/2017,4,1,5,0,4,26,0,4,2,69,1,25,1,1,2017,8,9,0
893,2017,1,7/31/2017,1,2,5,0,5,4,0,4,2,62,1,27,1,1,2017,7,31,0
894,2017,7,9/13/2017,4,0,5,0,5,4,1,3,2,56,2,32,2,1,2017,9,13,0
895,2017,3,8/16/2017,4,1,5,0,4,26,0,4,2,69,1,22,1,1,2017,8,16,0
896,2017,11,10/19/2017,2,0,5,0,4,26,0,4,2,69,1,12,1,1,2017,10,19,0
897,2017,3,8/14/2017,1,2,5,0,5,4,0,4,2,62,1,17,1,1,2017,8,14,0
898,2017,3,8/16/2017,4,0,5,0,5,4,1,3,2,56,2,40,2,1,2017,8,16,0
899,2017,7,9/13/2017,4,2,5,0,4,26,0,4,2,97,1,32,2,1,2017,9,13,0
900,2017,2,8/9/2017,4,1,5,0,0,10,0,4,2,39,2,35,2,1,2017,8,9,0
901,2017,1,7/31/2017,1,2,5,0,4,26,0,4,2,61,2,29,1,1,2017,7,31,0
902,2017,1,7/31/2017,1,1,5,0,4,26,0,4,2,97,1,59,3,1,2017,7,31,0
903,2017,5,8/30/2017,4,0,5,0,5,4,1,3,2,56,2,37,2,1,2017,8,30,0
904,2017,5,8/30/2017,4,1,5,0,0,10,0,4,2,39,2,17,1,1,2017,8,30,0
905,2017,1,8/1/2017,3,0,5,0,5,4,0,4,2,36,1,21,1,1,2017,8,1,0
906,2017,0,7/24/2017,1,2,7,0,2,13,0,0,0,41,2,32,2,1,2017,7,24,0
907,2017,0,7/24/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,7,24,1
908,2017,0,7/24/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,7,24,1
909,2017,0,7/24/2017,1,2,7,2,6,12,0,4,2,19,1,4,1,1,2017,7,24,0
910,2017,6,9/8/2017,0,1,7,2,6,12,0,4,2,24,1,22,1,1,2017,9,8,0
911,2017,6,9/8/2017,0,0,7,2,5,8,0,4,2,31,1,31,1,1,2017,9,8,1
912,2017,4,8/21/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,8,21,0
913,2017,5,8/31/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,31,1
914,2017,2,8/9/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,8,9,1
915,2017,2,8/9/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,9,1
916,2017,4,8/22/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,8,22,1
917,2017,4,8/22/2017,3,0,7,2,6,23,0,4,2,23,1,22,1,1,2017,8,22,0
918,2017,8,9/21/2017,2,2,7,2,6,12,0,4,2,24,1,21,1,1,2017,9,21,0
919,2017,8,9/21/2017,2,2,7,2,6,12,0,0,2,25,1,21,1,1,2017,9,21,0
920,2017,8,9/21/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,21,1
921,2017,1,8/4/2017,0,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,8,4,0
922,2017,1,8/4/2017,0,2,7,2,6,12,0,4,2,21,1,21,1,1,2017,8,4,1
923,2017,1,8/4/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,4,1
924,2017,1,8/4/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,4,1
925,2017,1,8/4/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,4,1
926,2017,3,8/14/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,14,1
927,2017,7,9/11/2017,1,2,7,0,2,13,0,0,0,41,2,30,1,1,2017,9,11,0
928,2017,7,9/11/2017,1,0,7,0,6,18,0,4,0,8,3,6,1,1,2017,9,11,0
929,2017,7,9/11/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,9,11,1
930,2017,7,9/11/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,9,11,0
931,2017,7,9/11/2017,1,2,7,2,6,12,0,4,2,19,1,16,1,1,2017,9,11,0
932,2017,4,8/24/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,24,1
933,2017,5,8/29/2017,3,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,8,29,0
934,2017,5,8/29/2017,3,2,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,29,0
935,2017,5,8/29/2017,3,2,7,2,6,12,0,0,2,25,1,20,1,1,2017,8,29,0
936,2017,5,8/29/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,29,1
937,2017,5,8/29/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,8,29,1
938,2017,5,8/29/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,29,1
939,2017,5,8/29/2017,3,0,7,0,2,25,0,4,2,11,3,10,1,1,2017,8,29,0
940,2017,11,10/16/2017,1,2,7,0,2,13,0,0,0,41,2,36,2,1,2017,10,16,0
941,2017,11,10/16/2017,1,0,7,0,6,18,0,4,0,8,3,5,1,1,2017,10,16,0
942,2017,11,10/16/2017,1,1,7,0,0,20,0,4,0,21,2,18,1,1,2017,10,16,0
943,2017,7,9/14/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,9,14,0
944,2017,7,9/14/2017,2,2,7,2,6,12,0,0,2,25,1,24,1,1,2017,9,14,0
945,2017,3,8/17/2017,2,2,7,2,6,12,0,4,2,24,1,20,1,1,2017,8,17,0
946,2017,3,8/17/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,17,1
947,2017,3,8/17/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,17,1
948,2017,0,7/25/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,7,25,1
949,2017,3,8/17/2017,2,1,7,2,6,12,0,4,2,22,1,20,1,1,2017,8,17,0
950,2017,3,8/17/2017,2,0,7,2,6,12,0,4,2,15,1,11,1,1,2017,8,17,0
951,2017,2,8/7/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,7,1
952,2017,2,8/7/2017,1,1,7,0,0,20,0,4,0,21,2,20,1,1,2017,8,7,0
953,2017,2,8/7/2017,1,2,7,2,6,12,0,4,2,19,1,19,1,1,2017,8,7,1
954,2017,2,8/7/2017,1,2,7,2,6,12,0,4,2,19,1,19,1,1,2017,8,7,1
955,2017,2,8/8/2017,3,0,7,2,6,23,0,4,2,23,1,17,1,1,2017,8,8,0
956,2017,2,8/8/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,8,8,1
957,2017,4,8/22/2017,3,0,7,0,2,25,0,4,2,11,3,10,1,1,2017,8,22,0
958,2017,10,10/9/2017,1,2,7,0,2,13,0,0,0,41,2,26,1,1,2017,10,9,0
959,2017,10,10/9/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,10,9,1
960,2017,8,9/22/2017,0,2,7,0,5,15,0,4,2,14,1,8,1,1,2017,9,22,0
961,2017,8,9/22/2017,0,2,7,2,6,12,0,4,2,21,1,20,1,1,2017,9,22,0
962,2017,8,9/22/2017,0,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,22,1
963,2017,8,9/22/2017,0,0,7,2,6,12,0,4,2,24,1,21,1,1,2017,9,22,0
964,2017,8,9/22/2017,0,1,7,2,6,12,0,4,2,24,1,18,1,1,2017,9,22,0
965,2017,8,9/22/2017,0,0,7,2,5,8,0,4,2,31,1,19,1,1,2017,9,22,0
966,2017,2,8/10/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,10,0
967,2017,2,8/10/2017,2,1,7,2,6,12,0,4,2,22,1,20,1,1,2017,8,10,0
968,2017,2,8/10/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,10,1
969,2017,2,8/10/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,10,1
970,2017,3,8/15/2017,3,2,7,0,5,15,0,4,2,14,1,12,1,1,2017,8,15,0
971,2017,3,8/15/2017,3,2,7,2,6,12,0,4,2,24,1,21,1,1,2017,8,15,0
972,2017,7,9/12/2017,3,2,7,0,5,15,0,4,2,14,1,10,1,1,2017,9,12,0
973,2017,5,8/30/2017,4,2,7,0,2,16,0,4,2,12,2,12,1,1,2017,8,30,1
974,2017,5,8/30/2017,4,0,7,0,6,7,0,2,0,35,3,30,1,1,2017,8,30,0
975,2017,5,8/30/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,30,1
976,2017,7,9/12/2017,3,0,7,2,6,23,0,4,2,21,1,17,1,1,2017,9,12,0
977,2017,0,7/26/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,7,26,1
978,2017,7,9/12/2017,3,0,7,0,2,25,0,4,2,11,3,9,1,1,2017,9,12,0
979,2017,10,10/12/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,12,1
980,2017,10,10/12/2017,2,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,12,0
981,2017,10,10/12/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,12,1
982,2017,10,10/12/2017,2,1,7,2,6,12,0,4,2,22,1,22,1,1,2017,10,12,1
983,2017,10,10/12/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,10,12,1
984,2017,10,10/12/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,10,12,1
985,2017,12,10/27/2017,0,2,7,2,6,12,0,4,2,24,1,14,1,1,2017,10,27,0
986,2017,12,10/27/2017,0,0,7,2,6,12,0,4,2,24,1,18,1,1,2017,10,27,0
987,2017,12,10/27/2017,0,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,27,0
988,2017,12,10/27/2017,0,0,7,2,5,8,0,4,2,31,1,10,1,1,2017,10,27,0
989,2017,2,8/8/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,8,8,0
990,2017,2,8/8/2017,3,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,8,1
991,2017,2,8/8/2017,3,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,8,1
992,2017,2,8/8/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,8,1
993,2017,2,8/8/2017,3,0,7,2,6,23,0,4,2,21,1,19,1,1,2017,8,8,0
994,2017,9,10/3/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,3,1
995,2017,8,9/19/2017,3,0,7,0,2,25,0,4,2,11,3,11,1,1,2017,9,19,1
996,2017,9,10/5/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,5,0
997,2017,9,10/5/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,5,1
998,2017,9,10/5/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,10,5,1
999,2017,9,10/5/2017,2,1,7,2,6,12,0,4,2,24,1,21,1,1,2017,10,5,0
1000,2017,9,10/5/2017,2,1,7,2,6,12,0,4,2,22,1,18,1,1,2017,10,5,0
1001,2017,9,10/5/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,10,5,1
1002,2017,10,10/10/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,10,10,0
1003,2017,10,10/10/2017,3,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,10,0
1004,2017,5,8/28/2017,1,2,7,0,2,13,0,0,0,41,2,41,2,1,2017,8,28,1
1005,2017,5,8/28/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,8,28,1
1006,2017,5,8/28/2017,1,1,7,0,0,20,0,4,0,21,2,18,1,1,2017,8,28,0
1007,2017,7,9/13/2017,4,2,7,0,2,16,0,4,2,12,2,10,1,1,2017,9,13,0
1008,2017,7,9/13/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,9,13,1
1009,2017,7,9/13/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,9,13,1
1010,2017,2,8/11/2017,0,0,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,11,1
1011,2017,2,8/11/2017,0,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,11,0
1012,2017,2,8/11/2017,0,0,7,2,5,8,0,4,2,31,1,30,1,1,2017,8,11,0
1013,2017,1,7/31/2017,1,2,7,2,6,12,0,4,2,19,1,18,1,1,2017,7,31,0
1014,2017,1,7/31/2017,1,2,7,2,6,12,0,4,2,19,1,19,1,1,2017,7,31,1
1015,2017,12,10/26/2017,2,1,7,2,6,12,0,4,2,22,1,22,1,1,2017,10,26,1
1016,2017,1,8/1/2017,3,2,7,0,5,15,0,4,2,14,1,13,1,1,2017,8,1,0
1017,2017,1,8/1/2017,3,2,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,1,1
1018,2017,1,8/1/2017,3,2,7,2,6,12,0,0,2,25,1,19,1,1,2017,8,1,0
1019,2017,1,8/1/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,1,1
1020,2017,1,8/1/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,8,1,1
1021,2017,10,10/13/2017,0,2,7,0,5,15,0,4,2,14,1,11,1,1,2017,10,13,0
1022,2017,4,8/21/2017,1,2,7,0,2,13,0,0,0,41,2,41,2,1,2017,8,21,1
1023,2017,0,7/27/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,7,27,1
1024,2017,4,8/21/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,8,21,1
1025,2017,4,8/21/2017,1,2,7,2,6,12,0,4,2,19,1,15,1,1,2017,8,21,0
1026,2017,6,9/5/2017,3,0,7,2,6,23,0,4,2,21,1,19,1,1,2017,9,5,0
1027,2017,6,9/5/2017,3,0,7,2,6,23,0,4,2,23,1,23,1,1,2017,9,5,1
1028,2017,5,8/31/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,8,31,1
1029,2017,9,10/3/2017,3,0,7,2,6,23,0,4,2,21,1,21,1,1,2017,10,3,1
1030,2017,4,8/22/2017,3,1,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,22,1
1031,2017,4,8/23/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,23,1
1032,2017,5,9/1/2017,0,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,9,1,1
1033,2017,1,8/3/2017,2,1,7,2,6,12,0,4,2,24,1,14,1,1,2017,8,3,0
1034,2017,1,8/3/2017,2,1,7,2,6,12,0,4,2,22,1,15,1,1,2017,8,3,0
1035,2017,1,8/3/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,3,1
1036,2017,10,10/9/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,10,9,1
1037,2017,8,9/21/2017,2,1,7,2,6,12,0,4,2,24,1,15,1,1,2017,9,21,0
1038,2017,8,9/21/2017,2,1,7,2,6,12,0,4,2,22,1,17,1,1,2017,9,21,0
1039,2017,9,10/6/2017,0,2,7,0,5,15,0,4,2,14,1,14,1,1,2017,10,6,1
1040,2017,3,8/14/2017,1,2,7,0,2,13,0,0,0,41,2,37,2,1,2017,8,14,0
1041,2017,12,10/23/2017,1,1,7,0,0,20,0,4,0,21,2,16,1,1,2017,10,23,0
1042,2017,3,8/14/2017,1,1,7,0,0,20,0,4,0,21,2,20,1,1,2017,8,14,0
1043,2017,3,8/14/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,8,14,0
1044,2017,3,8/14/2017,1,2,7,2,6,12,0,4,2,19,1,18,1,1,2017,8,14,0
1045,2017,4,8/24/2017,2,1,7,2,6,12,0,4,2,22,1,21,1,1,2017,8,24,0
1046,2017,4,8/24/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,8,24,1
1047,2017,2,8/11/2017,0,2,7,0,5,15,0,4,2,14,1,9,1,1,2017,8,11,0
1048,2017,2,8/11/2017,0,2,7,2,6,12,0,4,2,21,1,20,1,1,2017,8,11,0
1049,2017,1,7/31/2017,1,2,7,0,2,13,0,0,0,41,2,41,2,1,2017,7,31,1
1050,2017,1,7/31/2017,1,0,7,0,6,18,0,4,0,8,3,8,1,1,2017,7,31,1
1051,2017,1,7/31/2017,1,1,7,0,0,20,0,4,0,21,2,21,1,1,2017,7,31,1
1052,2017,11,10/20/2017,0,0,7,2,5,8,0,4,2,31,1,18,1,1,2017,10,20,0
1053,2017,3,8/15/2017,3,0,7,2,6,23,0,4,2,23,1,21,1,1,2017,8,15,0
1054,2017,7,9/12/2017,3,0,7,2,6,23,0,4,2,23,1,20,1,1,2017,9,12,0
1055,2017,10,10/12/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,10,12,0
1056,2017,1,8/2/2017,4,2,7,0,2,16,0,4,2,12,2,10,1,1,2017,8,2,0
1057,2017,1,8/2/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,8,2,1
1058,2017,1,8/2/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,8,2,1
1059,2017,7,9/14/2017,2,1,7,2,6,12,0,4,2,24,1,19,1,1,2017,9,14,0
1060,2017,7,9/14/2017,2,1,7,2,6,12,0,4,2,24,1,18,1,1,2017,9,14,0
1061,2017,7,9/14/2017,2,1,7,2,6,12,0,4,2,22,1,20,1,1,2017,9,14,0
1062,2017,7,9/14/2017,2,0,7,2,6,12,0,4,2,15,1,15,1,1,2017,9,14,1
1063,2017,7,9/14/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,9,14,1
1064,2017,9,10/4/2017,4,0,7,0,6,7,0,2,0,35,3,35,2,1,2017,10,4,1
1065,2017,9,10/4/2017,4,2,7,2,6,23,0,4,2,23,1,23,1,1,2017,10,4,1
1066,2017,4,8/22/2017,3,2,7,0,5,15,0,4,2,14,1,10,1,1,2017,8,22,0
1067,2017,4,8/22/2017,3,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,22,0
1068,2017,4,8/22/2017,3,2,7,2,6,12,0,0,2,25,1,19,1,1,2017,8,22,0
1069,2017,4,8/23/2017,4,0,7,0,6,7,0,2,0,35,3,25,1,1,2017,8,23,0
1070,2017,8,9/19/2017,3,0,7,2,6,23,0,4,2,23,1,22,1,1,2017,9,19,0
1071,2017,1,8/3/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,3,1
1072,2017,3,8/18/2017,0,1,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,18,0
1073,2017,5,8/28/2017,1,2,7,2,6,12,0,4,2,19,1,16,1,1,2017,8,28,0
1074,2017,10,10/9/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,10,9,0
1075,2017,10,10/9/2017,1,2,7,2,6,12,0,4,2,19,1,17,1,1,2017,10,9,0
1076,2017,11,10/19/2017,2,2,7,2,6,12,0,0,2,25,1,22,1,1,2017,10,19,0
1077,2017,2,8/10/2017,2,2,7,2,6,12,0,4,2,24,1,23,1,1,2017,8,10,0
1078,2017,2,8/10/2017,2,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,8,10,1
1079,2017,2,8/10/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,10,1
1080,2017,11,10/19/2017,2,0,7,2,6,12,0,4,2,15,1,14,1,1,2017,10,19,0
1081,2017,11,10/19/2017,2,2,7,0,2,25,0,4,2,4,3,4,1,1,2017,10,19,1
1082,2017,10,10/10/2017,3,2,7,2,6,12,0,0,2,25,1,25,1,1,2017,10,10,1
1083,2017,10,10/10/2017,3,1,7,2,6,12,0,0,2,25,1,22,1,1,2017,10,10,0
1084,2017,4,8/24/2017,2,1,7,2,6,12,0,4,2,24,1,24,1,1,2017,8,24,1
1085,2017,6,9/4/2017,1,0,7,0,6,18,0,4,0,8,3,7,1,1,2017,9,4,0
