,year,semester,week,date,day,time_of_day,start_time,end_time,room_name,class_type,faculty,school,joint,status,degree,enrollment,class_duration,attendance,class_type_new,attendance_by_class
611,2017,T2,6,9/1/2017,fri,morning,10:00:00,11:00:00,Mathews Theatre C,Tutorial,Faculty of Engineering,School of Elec Eng & Telco,FALSE,Open,Undergraduate,97,1:00:00,47,class2,class1
612,2017,T2,4,8/18/2017,fri,afternoon,12:00:00,13:00:00,Mathews Theatre C,Lecture,Faculty of Science,"Sch Biol, Earth & Environ Sci",FALSE,Open,Undergraduate,62,1:00:00,26,class1,class1
613,2017,T2,5,8/23/2017,wed,evening,15:00:00,17:00:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,46,2:00:00,46,class2,class1
614,2017,T2,9,9/19/2017,tue,evening,16:00:00,18:00:00,Mathews Theatre C,Lecture,Faculty of Engineering,School of Civil & Env Eng,FALSE,Open,Undergraduate,51,2:00:00,13,class1,class1
615,2017,T2,1,7/26/2017,wed,morning,9:00:00,10:00:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,74,1:00:00,62,class3,class1
616,2017,T2,1,7/25/2017,tue,morning,11:00:00,12:00:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,52,1:00:00,33,class2,class1
617,2017,T2,5,8/21/2017,mon,morning,11:00:00,12:30:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School of Social Sciences,FALSE,Open,Undergraduate,34,1:30:00,34,class2,class1
618,2017,T2,3,8/7/2017,mon,afternoon,12:30:00,14:00:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School of the Arts & Media,FALSE,Open,Undergraduate,97,1:30:00,93,class3,class1
619,2017,T2,6,8/31/2017,thu,afternoon,14:00:00,16:00:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,30,2:00:00,29,class1,class1
620,2017,T2,3,8/8/2017,tue,morning,11:00:00,12:00:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,52,1:00:00,43,class2,class1
621,2017,T2,9,9/22/2017,fri,afternoon,12:00:00,13:00:00,Mathews Theatre C,Lecture,Faculty of Science,"Sch Biol, Earth & Environ Sci",FALSE,Open,Undergraduate,62,1:00:00,13,class1,class1
622,2017,T2,6,8/28/2017,mon,morning,11:00:00,12:30:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School of Social Sciences,FALSE,Open,Undergraduate,34,1:30:00,28,class1,class1
623,2017,T2,6,8/29/2017,tue,morning,11:00:00,12:00:00,Mathews Theatre C,Lecture,Faculty of Arts&Social Science,School Humanities & Languages,FALSE,Open,Undergraduate,52,1:00:00,29,class1,class1
624,2017,T2,8,9/14/2017,thu,morning,11:00:00,13:00:00,Mathews Theatre C,Lecture,Faculty of Science,School of Materials Sci & Eng,FALSE,Open,Undergraduate,48,2:00:00,33,class2,class1
